employee_id,full_name,date_of_birth,gender_identity,work_email,phone_number,home_address_city,home_address_state_ut,home_address_pin_code,hire_date,employment_status,employment_type,department,job_title,manager_employee_id,employee_aadhaar_hash,employee_pan_hash,employee_upi_vpa,employee_epfo_uan_hash,employee_esic_ip_number_hash,company_id,company_legal_name,company_trade_name,company_hq_state_ut,company_industry_nic_code,company_primary_operating_state_ut,company_operating_states_ut_list,company_operating_states_ut_count,company_state_focus_flag,company_state_focus_notes
EMPIN00006128,Aditya Iyer,1981-02-27,Non-binary,aditya.iyer.empin00006128@india9749.in,+91-7356335607,City_GJ_349,GJ,583202,2014-03-31,Active,Temp,Marketing,Sales Development Rep,EMPIN00006024,5934839c50194b5d,582f7b2fa1d4099d,aditya6942@oksbi,dff58b08419cd19f,a3fb3dc6594d2f72,CMPIN00303,India9749 Limited,India9749,BR,52211,GJ,LA;HP;AP;KL;PB;JK;WB;GJ;UK;MP;MZ;SK,12,N,Multi-region footprint
EMPIN00006129,Siddharth Iyer,1966-01-08,Prefer not to say,siddharth.iyer.empin00006129@india8990.in,+91-9361239953,City_GJ_285,GJ,103276,2013-01-27,Terminated,Part-time,Product,Senior Data Analyst,EMPIN00006012,10e1798d5f6d373d,6b64fd3a3d496117,siddharth5567@oksbi,dcd64bf6fe2e0056,67c0d98b2045b570,CMPIN00265,India8990 Limited,India8990,HR,86101,CG,GJ;OD;MH;AP;HP;SK;CG;HR;MP;TN;RJ;TS;JK,13,N,Multi-region footprint
EMPIN00006130,Aditya Bhat,1955-05-25,Prefer not to say,aditya.bhat.empin00006130@india4448.in,+91-8455591376,City_GJ_244,GJ,439829,2014-07-28,Active,Full-time,Sales,Data Analyst,EMPIN00006014,804ef13f8f543423,3b8240b5b8106242,aditya6183@oksbi,6fb936a847d3a08e,03fbbf355b6c35b2,CMPIN00225,India4448 Limited,India4448,AN,30110,GA,BR;DN;TS;MZ;GA;AP;RJ;GJ,8,N,Multi-region footprint
EMPIN00006131,Anmol Sinha,1969-10-24,Self-describe,anmol.sinha.empin00006131@india4192.in,+91-7306950541,City_GJ_268,GJ,273199,2016-01-17,Active,Full-time,Engineering,Product Manager,EMPIN00006001,f2747cf6124184ae,e6c24592fa6a55a9,anmol2431@okaxis,c64910e4bff8322f,71514e135d9fcd0d,CMPIN00211,India4192 Limited,India4192,AS,62011,MH,DL;PB;LD;TR;CG;AR;BR;TN;GJ;MZ;KA;DN;MH;CH;UP,15,N,Multi-region footprint
EMPIN00006132,Arjun Mahajan,1958-04-24,Self-describe,arjun.mahajan.empin00006132@india4895.in,+91-6620350952,City_GJ_89,GJ,739783,2025-05-28,Active,Full-time,IT,Account Executive,EMPIN00006019,89ddfb447ea9d1c0,e7d24366ab144e80,arjun9419@paytm,61094316ad184b88,b59f8c1e05113c42,CMPIN00307,India4895 Limited,India4895,GA,62011,ML,JH;NL;PY;GJ;HR;ML;MN;MZ;DN;WB,10,N,Multi-region footprint
EMPIN00006133,Reyansh Bhat,1981-03-23,Non-binary,reyansh.bhat.empin00006133@india9509.in,+91-8905042354,City_GJ_154,GJ,387538,2020-01-14,Active,Full-time,IT,Data Engineer,EMPIN00006018,9d68651f97c41395,e753581c17085a82,reyansh3765@okicici,1cd98b3505cd450c,e4d36488e3de5ff5,CMPIN00206,India9509 Limited,India9509,AS,62011,JK,JK;AP;HP;GA;GJ;BR;AR;MP;KA;HR,10,N,Multi-region footprint
EMPIN00006134,Myra Pandey,2005-07-04,Male,myra.pandey.empin00006134@india9769.in,+91-6566929653,City_GJ_373,GJ,248477,2012-07-31,Active,Full-time,Product,Customer Support Specialist,EMPIN00006010,977237510230a985,c319aed41cd32b5b,myra7550@okyesbank,111a638258925c1e,ece81dc172ab0aaf,CMPIN00287,India9769 Limited,India9769,CG,62012,UK,GJ;GA;MH;UK,4,Y,Focused operations in UK
EMPIN00006135,Aarohi Malhotra,1981-10-14,Non-binary,aarohi.malhotra.empin00006135@india9937.in,+91-6141893535,City_GJ_90,GJ,662987,2018-12-21,Active,Temp,Security,Customer Support Specialist,EMPIN00006014,cd04274fc7d8b2bd,953a693034a3406d,aarohi1495@okhdfcbank,e3fb4bfa43286e9a,7d7596920921e483,CMPIN00170,India9937 Limited,India9937,TN,61100,SK,MH;LD;MN;RJ;GJ;NL;TS;CG;TR;SK;UK;GA;MZ;AS;DL,15,N,Multi-region footprint
EMPIN00006136,Kavya Singh,1988-04-04,Self-describe,kavya.singh.empin00006136@india7175.in,+91-6123544713,City_GJ_114,GJ,451119,2016-07-16,Active,Intern,Marketing,Customer Support Specialist,EMPIN00006008,ac98a45bf8687e47,05e6517a49b6b667,kavya4437@okaxis,4bbde72d2232b427,306a44862cb4fd6e,CMPIN00190,India7175 Limited,India7175,SK,61100,LD,DN;LA;MN;GJ;OD;HP;AP;MH;LD;MP;DL,11,N,Multi-region footprint
EMPIN00006137,Tanvi Shetty,1984-12-30,Non-binary,tanvi.shetty.empin00006137@india7670.in,+91-7768879424,City_GJ_12,GJ,940859,2023-12-23,Active,Full-time,Product,Data Engineer,EMPIN00006018,98149dcc103edb67,f84bcb9fb1435104,tanvi5384@oksbi,5b22961b7bf7f916,0c2100b56881f6f4,CMPIN00312,India7670 Limited,India7670,HR,47110,GA,AR;GJ;KA;AP;RJ;JH;BR;TS;HR;AN;CH;GA;MN;UP;TR,15,N,Multi-region footprint
EMPIN00006138,Ananya Siddiqui,1985-01-08,Male,ananya.siddiqui.empin00006138@india4719.in,+91-8374146167,City_GJ_36,GJ,695365,2012-02-24,Active,Full-time,Marketing,Financial Analyst,EMPIN00006029,6e7ae0fbc619ceff,a14007a2ac140c4e,ananya6102@ibl,d9969588b1e11d1e,1eef86136bd84bb6,CMPIN00257,India4719 Limited,India4719,BR,86101,UP,UP;GJ;BR;ML;SK;JH;MH;DL;LA;RJ;MN;JK;AN,13,N,Multi-region footprint
EMPIN00006139,Isha Yadav,1972-09-18,Prefer not to say,isha.yadav.empin00006139@india5229.in,+91-6047091427,City_GJ_319,GJ,119185,2019-12-14,Active,Temp,HR,QA Engineer,EMPIN00006016,821474a73f3f1400,8909bc22430da8cd,isha2546@okicici,6a92198593cb55fa,3189e48fd64c612d,CMPIN00150,India5229 Limited,India5229,LD,52211,TN,GA;JK;GJ;WB;CH;TN;AS;MN,8,N,Multi-region footprint
EMPIN00006140,Rahul Patel,1991-07-26,Female,rahul.patel.empin00006140@india9159.in,+91-6600907922,City_GJ_351,GJ,921103,2024-07-18,Active,Full-time,Operations,QA Engineer,EMPIN00006003,c79530acdfe39260,d9ad413095839818,rahul1364@ibl,5f8b39eee5e4363d,28168988d9a09ef8,CMPIN00268,India9159 Limited,India9159,TN,41001,JK,DL;OD;JK;HP;GJ;ML;DN;KL;KA;WB,10,N,Multi-region footprint
EMPIN00006141,Tanvi Rao,1995-07-27,Prefer not to say,tanvi.rao.empin00006141@india7670.in,+91-9450065435,City_GJ_305,GJ,578078,2013-03-03,Active,Intern,Security,Operations Manager,EMPIN00006006,5468cec288467530,db5eddda65974c6a,tanvi1551@paytm,fa695acc5ad11db7,25bd3cb7640b2f12,CMPIN00312,India7670 Limited,India7670,HR,47110,GA,AR;GJ;KA;AP;RJ;JH;BR;TS;HR;AN;CH;GA;MN;UP;TR,15,N,Multi-region footprint
EMPIN00006142,Saanvi Menon,1996-11-30,Non-binary,saanvi.menon.empin00006142@india9159.in,+91-6034548064,City_GJ_240,GJ,209716,2022-05-02,Active,Full-time,Finance,QA Engineer,EMPIN00006017,b99323e015aec088,540fe1b5c0f16864,saanvi4170@okhdfcbank,543a815798b19eb4,257871d346d5a863,CMPIN00268,India9159 Limited,India9159,TN,41001,JK,DL;OD;JK;HP;GJ;ML;DN;KL;KA;WB,10,N,Multi-region footprint
EMPIN00006143,Tanvi Rao,2002-04-21,Non-binary,tanvi.rao.empin00006143@india4448.in,+91-7113785718,City_GJ_364,GJ,336962,2018-06-03,Active,Full-time,Customer Support,Sales Development Rep,EMPIN00006021,520845765d384e60,0b6ad7d27b7f4a8d,tanvi7158@okicici,a113b5a31517f4c5,972e4c4f971ac900,CMPIN00225,India4448 Limited,India4448,AN,30110,GA,BR;DN;TS;MZ;GA;AP;RJ;GJ,8,N,Multi-region footprint
EMPIN00006144,Manav Chaudhary,1991-07-23,Self-describe,manav.chaudhary.empin00006144@india9154.in,+91-6063005000,City_GJ_100,GJ,900158,2018-12-25,Active,Full-time,IT,QA Engineer,EMPIN00006016,f314e4ed17a8746a,3231e866cabfcd04,manav7362@okyesbank,2666083e4d173a95,764b989d18f47386,CMPIN00279,India9154 Limited,India9154,UK,86101,JK,DN;KL;MZ;CH;GA;WB;MH;GJ;AP;SK;JK,11,N,Multi-region footprint
EMPIN00006145,Meera Mahajan,1962-04-14,Self-describe,meera.mahajan.empin00006145@india4192.in,+91-8406353187,City_GJ_232,GJ,852639,2015-05-04,Active,Full-time,Product,HR Specialist,EMPIN00006029,5a62263fc70aa8c8,16e3374c7bd56a6a,meera4532@upi,8d0e5660bf0a4776,7d212a0d2dfed5dc,CMPIN00211,India4192 Limited,India4192,AS,62011,MH,DL;PB;LD;TR;CG;AR;BR;TN;GJ;MZ;KA;DN;MH;CH;UP,15,N,Multi-region footprint
EMPIN00006146,Kavya Saxena,1969-01-12,Self-describe,kavya.saxena.empin00006146@india9234.in,+91-6486559877,City_GJ_285,GJ,124871,2020-12-06,Active,Full-time,Security,Marketing Analyst,EMPIN00006013,63f4fdfadb6b01fd,f283c0365fd89c6f,kavya5785@paytm,890d9f872f41e322,57ae05c15004b4a7,CMPIN00277,India9234 Limited,India9234,OD,61100,JH,GJ;NL;ML;WB;KA;HP;DN;JH,8,N,Multi-region footprint
EMPIN00006147,Isha Das,1993-08-30,Male,isha.das.empin00006147@gjworks731.in,+91-8909140090,City_GJ_393,GJ,625478,2018-05-10,Active,Full-time,Product,HR Specialist,EMPIN00006018,8355364c4f000697,2ef90e110a640afb,isha1586@oksbi,e42bca97c1965077,0b0ee11fd8c39585,CMPIN00025,GJWorks731 Private Limited,GJWorks731,GJ,52211,GJ,GJ,1,Y,Focused operations in GJ
EMPIN00006148,Anika Sharma,1957-12-10,Male,anika.sharma.empin00006148@india2915.in,+91-8535516947,City_GJ_85,GJ,224793,2023-09-27,Active,Full-time,Legal,HR Specialist,EMPIN00006024,33b2c67e139fd753,1d0c92d38a60fedc,anika3717@upi,72e829acd7eae143,ffa2682c6c0ff8fa,CMPIN00260,India2915 Limited,India2915,AR,56101,UP,GJ;SK;LA;LD;UP;KL;BR;RJ,8,N,Multi-region footprint
EMPIN00006149,Priya Sharma,1982-11-27,Self-describe,priya.sharma.empin00006149@india8243.in,+91-8750630342,City_GJ_287,GJ,504412,2025-11-07,Terminated,Full-time,Engineering,Financial Analyst,EMPIN00006023,fccf920b56e5f10e,6d7e86dda17142ad,priya1787@upi,7b004b27c17e947f,ce467cb6e5ad9e1d,CMPIN00226,India8243 Limited,India8243,MP,30110,PB,UP;JK;PY;ML;TR;MH;KA;UK;GJ;HP;SK;NL;CH;PB;HR,15,N,Multi-region footprint
EMPIN00006150,Anika Ali,1985-07-31,Self-describe,anika.ali.empin00006150@india8005.in,+91-8089945012,City_GJ_373,GJ,664117,2021-01-14,Terminated,Full-time,Legal,Business Analyst,EMPIN00006030,aeae771872e51234,9a90259cf2a89d96,anika7842@okaxis,d2e237334d243d90,f9a5c1c1c6aeff40,CMPIN00151,India8005 Limited,India8005,WB,56101,AS,TR;KL;MZ;AS;MH;TS;GA;OD;AN;MP;ML;RJ;GJ;DL,14,N,Multi-region footprint
EMPIN00006151,Aarohi Menon,1965-03-21,Female,aarohi.menon.empin00006151@india8269.in,+91-6890226378,City_GJ_297,GJ,729853,2021-11-10,Active,Full-time,Sales,Senior Data Analyst,EMPIN00006009,38548c58b0ad7acb,4c64c6184daa3716,aarohi8568@upi,7abbc3ca5d3a49e6,1b9397766e8860c5,CMPIN00243,India8269 Limited,India8269,DL,56101,GJ,DL;LD;MN;HR;SK;ML;TN;MP;MH;TR;GJ;AP;OD;KA,14,N,Multi-region footprint
EMPIN00006152,Manav Sinha,1984-03-24,Female,manav.sinha.empin00006152@india5229.in,+91-6476818726,City_GJ_59,GJ,316795,2023-08-10,Active,Full-time,Marketing,Operations Manager,EMPIN00006019,660b932c5bd9b1ee,843ce4399f4dc1e3,manav9208@okicici,99876cec765d53c1,a55e91ba6ac47663,CMPIN00150,India5229 Limited,India5229,LD,52211,TN,GA;JK;GJ;WB;CH;TN;AS;MN,8,N,Multi-region footprint
EMPIN00006153,Ananya Kapoor,1979-03-07,Non-binary,ananya.kapoor.empin00006153@india8005.in,+91-8780803687,City_GJ_130,GJ,632989,2014-09-14,Active,Part-time,Finance,Account Executive,EMPIN00006013,f76fc8f2025b7370,39b7931f2c5e716d,ananya7262@okyesbank,d90914ff8d2a558f,499dd0985ca14c85,CMPIN00151,India8005 Limited,India8005,WB,56101,AS,TR;KL;MZ;AS;MH;TS;GA;OD;AN;MP;ML;RJ;GJ;DL,14,N,Multi-region footprint
EMPIN00006154,Riya Nair,1976-06-12,Prefer not to say,riya.nair.empin00006154@india9154.in,+91-6077501293,City_GJ_65,GJ,508036,2013-05-04,Active,Full-time,Product,IT Support Analyst,EMPIN00006008,8fb7bca0dcbeed7b,5ab3562d82ca42a5,riya4442@okicici,f83f688ccad1159f,68ff292d9fae09e7,CMPIN00279,India9154 Limited,India9154,UK,86101,JK,DN;KL;MZ;CH;GA;WB;MH;GJ;AP;SK;JK,11,N,Multi-region footprint
EMPIN00006155,Arnav Jain,1967-10-15,Female,arnav.jain.empin00006155@india3303.in,+91-7583672761,City_GJ_250,GJ,903873,2021-08-19,Terminated,Full-time,Data,Data Engineer,EMPIN00006030,95ea03ca54201d11,87f88488d5bcdb47,arnav9580@ibl,24c1392863faf7da,7d2a7faf928009db,CMPIN00241,India3303 Limited,India3303,OD,49300,UP,UK;AR;PY;AN;DN;TS;UP;LA;TN;MN;KL;GA;GJ;JK,14,N,Multi-region footprint
EMPIN00006156,Shruti Reddy,1978-05-16,Prefer not to say,shruti.reddy.empin00006156@india4192.in,+91-7843984590,City_GJ_169,GJ,521876,2015-02-12,Active,Full-time,HR,Customer Support Specialist,EMPIN00006016,8a87bcf2be156210,d5100ea0296a99a6,shruti7742@oksbi,704066cd49d7f805,e9d3b117f6a5f2a0,CMPIN00211,India4192 Limited,India4192,AS,62011,MH,DL;PB;LD;TR;CG;AR;BR;TN;GJ;MZ;KA;DN;MH;CH;UP,15,N,Multi-region footprint
EMPIN00006157,Shruti Kapoor,1956-09-04,Female,shruti.kapoor.empin00006157@india920.in,+91-7349956103,City_GJ_114,GJ,276103,2023-10-05,Active,Full-time,Data,Product Manager,EMPIN00006009,d0bf62fa18931d85,68285d89de67b071,shruti3673@oksbi,528af2d9be8a1035,9ca652aa9c4b6ead,CMPIN00216,India920 Limited,India920,GJ,47110,TR,AS;TR;AN;AP;TN;MZ;PY;LA;SK;ML;BR;DL;GJ;LD,14,N,Multi-region footprint
EMPIN00006158,Meera Nair,1965-05-02,Non-binary,meera.nair.empin00006158@india337.in,+91-8217246664,City_GJ_89,GJ,817669,2011-07-22,Active,Full-time,Security,Customer Support Specialist,EMPIN00006006,9a41352b3d8ff8c9,8a27970dff8a0d7e,meera630@okyesbank,e62dfc430592f344,f83cf5927af7d156,CMPIN00259,India337 Limited,India337,JK,62011,JK,GJ;JK;AP;AR;LD;LA;PY;KL,8,N,Multi-region footprint
EMPIN00006159,Rohan Reddy,1973-02-18,Non-binary,rohan.reddy.empin00006159@india6639.in,+91-9921086184,City_GJ_295,GJ,765072,2016-12-19,Active,Part-time,Data,Sales Development Rep,EMPIN00006005,a678cf78922a7d0e,c928541c685de7d1,rohan9990@okaxis,bb3a947de087f2ef,e1c7d834d212c2c6,CMPIN00232,India6639 Limited,India6639,UK,62011,ML,NL;CH;TS;BR;MP;SK;GJ;HR;AR;LA;TN;JH;ML,13,N,Multi-region footprint
EMPIN00006160,Kavya Iyer,1978-08-15,Self-describe,kavya.iyer.empin00006160@gjworks324.in,+91-7644070038,City_GJ_352,GJ,351559,2023-10-26,Active,Full-time,Finance,Operations Manager,EMPIN00006021,3ac52c545c1d7dad,7701972c120ad5aa,kavya578@paytm,44b3d19c3ad6c39f,362e41d080b2d2bb,CMPIN00028,GJWorks324 Private Limited,GJWorks324,GJ,41001,GJ,GJ,1,Y,Focused operations in GJ
EMPIN00006161,Anika Das,1955-11-16,Prefer not to say,anika.das.empin00006161@india5229.in,+91-8699065459,City_GJ_379,GJ,618875,2019-10-12,Active,Full-time,Security,HR Specialist,EMPIN00006030,88d292f41d0cb73a,65f358e9eb7f2e39,anika2161@okaxis,c1bb0e0596398065,8fc59095985d9a59,CMPIN00150,India5229 Limited,India5229,LD,52211,TN,GA;JK;GJ;WB;CH;TN;AS;MN,8,N,Multi-region footprint
EMPIN00006162,Vivaan Jain,1997-05-14,Non-binary,vivaan.jain.empin00006162@india7670.in,+91-6764300221,City_GJ_73,GJ,932663,2025-09-20,Active,Full-time,Security,Customer Support Specialist,EMPIN00006003,85397195abedb444,835fa79bc3b9f6a2,vivaan112@okhdfcbank,7da69cb9c02c9f07,5beb561396aa592d,CMPIN00312,India7670 Limited,India7670,HR,47110,GA,AR;GJ;KA;AP;RJ;JH;BR;TS;HR;AN;CH;GA;MN;UP;TR,15,N,Multi-region footprint
EMPIN00006163,Kavya Rao,1976-07-21,Non-binary,kavya.rao.empin00006163@india9234.in,+91-6562927265,City_GJ_340,GJ,676494,2025-02-08,Active,Contractor,Sales,IT Support Analyst,EMPIN00006010,d2452cc1b1d6b4c2,777ee57cd4f76b64,kavya9744@oksbi,d357b6ffda20c1ae,4f50979e1d0ff5a9,CMPIN00277,India9234 Limited,India9234,OD,61100,JH,GJ;NL;ML;WB;KA;HP;DN;JH,8,N,Multi-region footprint
EMPIN00006164,Isha Ghosh,1966-07-24,Male,isha.ghosh.empin00006164@india3780.in,+91-6182392728,City_GJ_286,GJ,107144,2011-04-30,Active,Full-time,Engineering,QA Engineer,EMPIN00006030,2550fed5e1caa6ea,c3a873f07677dae1,isha8521@okyesbank,d1d8e5eba6288fb4,4483db0a6c099a59,CMPIN00283,India3780 Limited,India3780,RJ,49300,AS,PB;AS;UK;CH;LD;GJ;JK;KL;CG;HR,10,N,Multi-region footprint
EMPIN00006165,Aarohi Kapoor,1964-03-29,Prefer not to say,aarohi.kapoor.empin00006165@india8169.in,+91-6915209201,City_GJ_206,GJ,939172,2023-12-29,Active,Full-time,Sales,Operations Manager,EMPIN00006028,d1e68edb1e687d73,83ff02ce6646fc87,aarohi4796@paytm,ab14c0fdf10bd3bf,b5b13dd61d5e688c,CMPIN00172,India8169 Limited,India8169,TN,70200,NL,GA;JK;NL;KL;DL;PB;WB;CG;CH;DN;PY;UP;GJ,13,N,Multi-region footprint
EMPIN00006166,Krishna Singh,1993-11-28,Self-describe,krishna.singh.empin00006166@india5469.in,+91-8751865361,City_GJ_330,GJ,841131,2010-12-13,Active,Full-time,Legal,Customer Support Specialist,EMPIN00006030,6a5ad4f24ac0e90b,2da9045b27b36079,krishna5931@okaxis,a807115e2c8ac437,cbd6f13be739ad2c,CMPIN00295,India5469 Limited,India5469,KL,30110,LD,TN;MN;JH;RJ;UP;WB;GJ;MH;PB;LD;GA;JK;KA;AR,14,N,Multi-region footprint
EMPIN00006167,Isha Iyer,1958-03-22,Non-binary,isha.iyer.empin00006167@india9749.in,+91-6833176280,City_GJ_248,GJ,320141,2019-11-19,Leave,Contractor,Sales,Account Executive,EMPIN00006020,d47da77b421ccef9,1c4715d6123c2d39,isha9352@oksbi,8bd19b65ce146440,b92ac092cef1024a,CMPIN00303,India9749 Limited,India9749,BR,52211,GJ,LA;HP;AP;KL;PB;JK;WB;GJ;UK;MP;MZ;SK,12,N,Multi-region footprint
EMPIN00006168,Aarohi Sinha,1955-07-29,Female,aarohi.sinha.empin00006168@india9937.in,+91-7304610821,City_GJ_227,GJ,355261,2011-11-30,Terminated,Full-time,Finance,Data Engineer,EMPIN00006007,0dbbea63c7eae8e0,b8f226504a517f12,aarohi9506@okicici,e0d5b8171cb11042,fde13d9eaa4e63ea,CMPIN00170,India9937 Limited,India9937,TN,61100,SK,MH;LD;MN;RJ;GJ;NL;TS;CG;TR;SK;UK;GA;MZ;AS;DL,15,N,Multi-region footprint
EMPIN00006169,Priya Malhotra,1991-01-04,Non-binary,priya.malhotra.empin00006169@india5363.in,+91-7121359292,City_GJ_376,GJ,752700,2015-09-02,Active,Contractor,HR,HR Specialist,EMPIN00006008,a6655ebde9251196,0d04113a0ddaecf2,priya6460@okyesbank,50310b393f1c1c11,386846b7205b713b,CMPIN00263,India5363 Limited,India5363,TS,47110,TS,NL;KL;LA;UP;LD;PB;GJ;AS;SK;CH;HP;TS;GA;KA,14,N,Multi-region footprint
EMPIN00006170,Kavya Patel,2005-12-12,Prefer not to say,kavya.patel.empin00006170@gjworks681.in,+91-6640635755,City_GJ_125,GJ,979618,2014-09-26,Active,Full-time,Operations,Security Analyst,EMPIN00006030,fc497ac15ec5a74c,f37ba7a2c66bb39c,kavya6322@upi,ebee1bceab06fdd7,82c7a43fe041cb3e,CMPIN00026,GJWorks681 Private Limited,GJWorks681,GJ,56101,GJ,GJ,1,Y,Focused operations in GJ
EMPIN00006171,Karan Hussain,1962-11-20,Non-binary,karan.hussain.empin00006171@gjworks324.in,+91-6658877978,City_GJ_373,GJ,500945,2022-11-06,Active,Full-time,Engineering,QA Engineer,EMPIN00006023,411b2f683b5c98c7,71446818d5059ce7,karan7432@paytm,c6b8fc07ed086306,77b8b1cf21bbcf17,CMPIN00028,GJWorks324 Private Limited,GJWorks324,GJ,41001,GJ,GJ,1,Y,Focused operations in GJ
EMPIN00006172,Aarohi Ghosh,1990-07-16,Non-binary,aarohi.ghosh.empin00006172@india7670.in,+91-7576726616,City_GJ_137,GJ,898218,2021-03-29,Active,Full-time,Data,Customer Support Specialist,EMPIN00006013,5db49b70171df75d,32cdde3f4711886c,aarohi9275@paytm,a726c94ac06f4709,ca3fab9ee1a1a0b6,CMPIN00312,India7670 Limited,India7670,HR,47110,GA,AR;GJ;KA;AP;RJ;JH;BR;TS;HR;AN;CH;GA;MN;UP;TR,15,N,Multi-region footprint
EMPIN00006173,Ira Chatterjee,1956-05-19,Prefer not to say,ira.chatterjee.empin00006173@india9944.in,+91-9833240430,City_GJ_156,GJ,673035,2024-06-09,Active,Full-time,Finance,Business Analyst,EMPIN00006012,8d904b841baf9b09,ff2d3fca3f3b98a1,ira6610@okicici,617ada19296b8fd4,592005d03befd569,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00006174,Aarohi Khan,1980-04-22,Prefer not to say,aarohi.khan.empin00006174@india9686.in,+91-7785217025,City_GJ_190,GJ,556220,2010-04-15,Active,Full-time,Sales,Account Executive,EMPIN00006013,f2f6fa5a43026d17,469d6d117a2f45f1,aarohi7366@upi,3930759f07893059,548cbd99a37f2df7,CMPIN00309,India9686 Limited,India9686,LD,63111,DN,SK;CG;HP;BR;ML;GJ;DN;PB;MH;RJ;TS;MN,12,N,Multi-region footprint
EMPIN00006175,Ishaan Shetty,1990-06-16,Self-describe,ishaan.shetty.empin00006175@india1746.in,+91-7903506801,City_GJ_168,GJ,312350,2023-07-28,Active,Full-time,Finance,Software Engineer,EMPIN00006004,2e862f2ae13ffb11,3dc07876083a0f2f,ishaan4217@okyesbank,f9f73899adf1ff9d,ec3eeb3630621fdd,CMPIN00149,India1746 Limited,India1746,WB,80100,GJ,TR;GJ;GA;HR;WB;UP;LD;JK;PY,9,N,Multi-region footprint
EMPIN00006176,Pooja Pandey,1968-03-20,Non-binary,pooja.pandey.empin00006176@india5469.in,+91-9271710464,City_GJ_131,GJ,371551,2015-08-27,Active,Full-time,Security,Sales Development Rep,EMPIN00006020,409323d0b73d4072,877cc8029048ece7,pooja9877@okhdfcbank,209c328aaa5929ef,fd644c0cae0c282b,CMPIN00295,India5469 Limited,India5469,KL,30110,LD,TN;MN;JH;RJ;UP;WB;GJ;MH;PB;LD;GA;JK;KA;AR,14,N,Multi-region footprint
EMPIN00006177,Riya Qureshi,1989-05-05,Non-binary,riya.qureshi.empin00006177@india920.in,+91-7549311967,City_GJ_234,GJ,310953,2010-12-11,Active,Intern,Engineering,HR Specialist,EMPIN00006021,c4ca2a3c0565fa20,c06b7b9b28be2631,riya672@okhdfcbank,a09bb8a56bf21cb8,6ef2197ee1d7e12a,CMPIN00216,India920 Limited,India920,GJ,47110,TR,AS;TR;AN;AP;TN;MZ;PY;LA;SK;ML;BR;DL;GJ;LD,14,N,Multi-region footprint
EMPIN00006178,Myra Gupta,1997-09-04,Prefer not to say,myra.gupta.empin00006178@india9944.in,+91-8270501239,City_GJ_385,GJ,541107,2019-07-16,Active,Full-time,Customer Support,Financial Analyst,EMPIN00006023,c09365a0104a4862,c2f124a6c7fb5cbb,myra2755@okyesbank,8d8ccce463ca5cbd,1f7e57a32f3f1713,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00006179,Anmol Das,1958-12-11,Non-binary,anmol.das.empin00006179@india9686.in,+91-9446914418,City_GJ_340,GJ,496798,2021-06-15,Active,Full-time,Data,Marketing Analyst,EMPIN00006013,2efebe97727af6c2,89c38e72bcfaf334,anmol7075@upi,8d3585dc492083a4,450c8b9184d4f6f0,CMPIN00309,India9686 Limited,India9686,LD,63111,DN,SK;CG;HP;BR;ML;GJ;DN;PB;MH;RJ;TS;MN,12,N,Multi-region footprint
EMPIN00006180,Karan Yadav,1991-08-15,Prefer not to say,karan.yadav.empin00006180@india9944.in,+91-7820555765,City_GJ_383,GJ,195058,2019-10-11,Active,Full-time,Marketing,IT Support Analyst,EMPIN00006002,16e86008c3df2ae9,1beb16eec07a8799,karan3039@okaxis,bd41ac8fbb590ef9,73c6755a2c8b2581,CMPIN00161,India9944 Limited,India9944,BR,86101,OD,MH;RJ;ML;OD;GJ;PB;UK;AP;CG,9,N,Multi-region footprint
EMPIN00006181,Kavya Menon,1999-11-24,Non-binary,kavya.menon.empin00006181@india9838.in,+91-6111985441,City_GJ_8,GJ,859828,2016-04-11,Active,Full-time,Marketing,Operations Manager,EMPIN00006019,a6e592216ee29c85,aa0d603f8a2e45c1,kavya8243@upi,f0d4bb36dd6f133a,30c64c32559c1802,CMPIN00209,India9838 Limited,India9838,TS,52211,HR,HR;AS;GJ;RJ,4,Y,Focused operations in HR
EMPIN00006182,Aadhya Siddiqui,1989-06-10,Prefer not to say,aadhya.siddiqui.empin00006182@india3522.in,+91-6572200458,City_GJ_141,GJ,184898,2011-08-26,Active,Full-time,Marketing,Business Analyst,EMPIN00006027,0b402613c7c9b6ed,810df1b970e5dbff,aadhya4697@okicici,32a7524f2c6d0732,edcb7e1ec0ef9ad5,CMPIN00162,India3522 Limited,India3522,CH,61100,MZ,AR;UP;GJ;KL;TN;KA;LA;OD;MZ;TS;GA;ML;PY;LD,14,N,Multi-region footprint
EMPIN00006183,Diya Mahajan,1982-01-08,Prefer not to say,diya.mahajan.empin00006183@india8243.in,+91-8421334617,City_GJ_304,GJ,172830,2015-08-07,Active,Contractor,Marketing,IT Support Analyst,EMPIN00006010,7b16d3dfa48fe511,61080a1eb05c4537,diya4535@okaxis,84c031552ff76744,61f9edd827830006,CMPIN00226,India8243 Limited,India8243,MP,30110,PB,UP;JK;PY;ML;TR;MH;KA;UK;GJ;HP;SK;NL;CH;PB;HR,15,N,Multi-region footprint
